Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Pedro Garcia",,0.0448,0.0532,0,4.74606,1,0,0,0,,1,4.433,0.9653,0.5632,0.52734,0.154444,0.5017,0.0269,0.0514,0.962,8.658,4.5153,1.91748,1.39,0.217009,0.113174,0.10383488237857819,0.248795,1.467,0.293421,0.72259,0.391907,,4.87821,-0.00281956,-0.0417901,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Pedro Garcia","sa3011805",690345
"Touki Toussaint",,0.0472,0.0508,0,4.34421,1,0,0,0,,1,4.442,0.9711,0.5239,0.48269,0.113111,0.5225,0.0321,0.0548,0.8959,8.0631,4.7025,1.71464,1.018,0.201688,0.117627,0.08406124264001846,0.251274,1.4936,0.300449,0.726234,0.476007,,4.54568,-0.00282197,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Touki Toussaint","16929",657053
"Patrick Ruotolo",,0.0466,0.0514,0,4.52574,1,0,0,0,,1,4.35,0.9852,0.5372,0.50286,0.148667,0.3999,0.0264,0.0406,0.8715,7.8435,3.5991,2.17929,1.338,0.200345,0.091931,0.10841379314661026,0.252002,1.3851,0.289525,0.720411,0.370997,,4.6463,-0.00282899,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Patrick Ruotolo","sa856262",669018
"Anderson Paulino",,0.0464,0.0516,0,4.49298,1,0,0,0,,1,4.405,1.0473,0.5413,0.49922,0.120111,0.4213,0.0267,0.0487,0.7297,6.5673,3.7917,1.73202,1.081,0.165653,0.0956413,0.07001135498285294,0.26615,1.4686,0.300529,0.713064,0.482997,,4.64718,-0.00283888,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Anderson Paulino","sa3007991",678255
"Zack Weiss",,0.0464,0.0516,0,4.5549,1,0,0,0,,1,4.384,0.9807,0.5418,0.5061,0.142222,0.4485,0.0285,0.0399,0.9009,8.1081,4.0365,2.0087,1.28,0.205497,0.102304,0.10319343954324722,0.251746,1.4292,0.293947,0.721411,0.390995,,4.64743,-0.00284164,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Zack Weiss","15444",592848
"Bradley Brehmer","BAL",0.0476,0.0505,0,4.58469,1,0,0,0,,1,4.39,1.0704,0.5504,0.50941,0.131556,0.379,0.0266,0.0477,0.7486,6.7374,3.411,1.9752,1.184,0.170524,0.0863326,0.08419134467840195,0.270078,1.4494,0.304509,0.710547,0.472996,,4.62826,-0.00284275,-0.0495773,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Bradley Brehmer","sa3020828",682017
"Gustavo Rodriguez","ATH",0.0465,0.0516,0,4.68216,1,0,0,0,,1,4.439,1.0164,0.5603,0.52024,0.129889,0.4916,0.0269,0.0446,0.8208,7.3872,4.4244,1.66965,1.169,0.184907,0.110746,0.0741608515381813,0.260428,1.508,0.300297,0.714622,0.449353,,4.79069,-0.00284434,-0.0450515,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Gustavo Rodriguez","sa3008438",683020
"Jonah Scolaro",,0.0469,0.0511,0,4.43025,1,0,0,0,,1,4.419,0.9775,0.5298,0.49225,0.129111,0.4855,0.0268,0.0489,0.8845,7.9605,4.3695,1.82183,1.162,0.200158,0.109866,0.09029191732406616,0.251635,1.463,0.295504,0.727786,0.412991,,4.64778,-0.00284564,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jonah Scolaro","sa3019817",680493
"Douglas Orellana","NYM",0.0498,0.0507,0.007,4.28886,0.9159,0.0179,0,0,,1,4.369,0.9246,0.5125,0.47654,0.134444,0.4842,0.0242,0.0395,0.9352,8.4168,4.3578,1.93143,1.21,0.214054,0.110826,0.10322728008031845,0.240449,1.4088,0.284673,0.734324,0.393551,,4.58361,-0.00285605,-0.0496301,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Douglas Orellana","sa3016817",702878
"Anthony Vizcaya",,0.048,0.05,0,4.57101,1,0,0,0,,1,4.355,1.0238,0.5437,0.50789,0.143333,0.377,0.0264,0.0424,0.8577,7.7193,3.393,2.27507,1.29,0.196946,0.0865672,0.11037887632846832,0.260138,1.4008,0.300033,0.714171,0.400611,,4.54127,-0.00285747,-0.0456951,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Anthony Vizcaya","sa657689",622415
"Michael Knorr","HOU",0.0478,0.0522,0.0053,4.59009,0.9291,0.0151,0,0,,1,4.366,0.9842,0.5461,0.51001,0.146222,0.435,0.0246,0.0388,0.8966,8.0694,3.915,2.06115,1.316,0.20536,0.0996335,0.10572606325149536,0.252865,1.4192,0.294091,0.718903,0.400168,,4.66423,-0.00285799,-0.048446,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Michael Knorr","sa3020872",681077
"Tyler Mattison","DET",0.0461,0.0525,0.0015,4.46877,0.981,0.004,0,0,,1,4.405,0.9489,0.532,0.49653,0.134667,0.4924,0.0262,0.037,0.9242,8.3178,4.4316,1.87693,1.212,0.209807,0.111782,0.09802496433258057,0.244839,1.4413,0.28907,0.725833,0.375927,,4.6256,-0.00285915,-0.0483639,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tyler Mattison","sa3018117",694331
"Carlo Reyes",,0.0465,0.0515,0,4.53627,1,0,0,0,,1,4.376,0.9814,0.5395,0.50403,0.142333,0.4333,0.0266,0.0442,0.884,7.956,3.8997,2.04016,1.281,0.202011,0.0990174,0.10299360752105713,0.251738,1.4147,0.292137,0.720072,0.387013,,4.64997,-0.00287031,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Carlo Reyes","sa3008713",683689
"Ty Tice",,0.0465,0.0516,0,4.52385,1,0,0,0,,1,4.409,0.9749,0.54,0.50265,0.132778,0.4817,0.0264,0.0442,0.8943,8.0487,4.3353,1.85655,1.195,0.202835,0.109254,0.09358131140470505,0.251062,1.4566,0.294858,0.721328,0.411004,,4.65035,-0.00287457,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ty Tice","20177",676709
"David Phelps",,0.0463,0.0522,0.001,4.59486,0.9868,0.0028,0,0,,1,4.411,0.9894,0.5465,0.51054,0.137111,0.457,0.0239,0.0447,0.8859,7.9731,4.113,1.93851,1.234,0.200839,0.103605,0.09723420441150665,0.253089,1.4464,0.295289,0.717369,0.388009,,4.65088,-0.00288057,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"David Phelps","6316",475479
"Jacob Bosiokovic",,0.0464,0.0516,0,4.5225,1,0,0,0,,1,4.421,0.9848,0.5412,0.5025,0.127667,0.488,0.0268,0.0467,0.873,7.857,4.392,1.78893,1.149,0.197467,0.110382,0.08708437532186508,0.253403,1.4728,0.297035,0.719901,0.431994,,4.6529,-0.00290336,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jacob Bosiokovic","sa918394",670109
"Tejay Antone","CIN",0.733,0.8358,0,4.50832,16,0,0,0.6465,,16,70.114,16.0211,8.6382,8.01479,2.21511,6.9085,0.4032,0.7914,13.9651,7.85537,3.88603,2.02144,1.246,0.199177,0.0985324,0.10064466297626495,0.25669,1.4331,0.298612,0.720752,0.452185,,4.63301,-0.00290958,-0.0143652,999,,,,,,,60.20000000000001,3.7625000000000006,62,3.875,8.64,6.72,5.61,4.81,4.16,3.61,3.09,2.58,2.01,5.83,5.47,5.23,5.03,4.85,4.67,4.49,4.29,4.03,"Tejay Antone","16233",622088
"Robert Gsellman",,0.0461,0.0519,0,4.57695,1,0,0,0,,1,4.386,1.0529,0.5484,0.50855,0.130889,0.3929,0.025,0.0443,0.7474,6.7266,3.5361,1.90227,1.178,0.170406,0.0895805,0.08082534372806549,0.266638,1.4458,0.300279,0.710781,0.450005,,4.65349,-0.00291,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Robert Gsellman","13696",607229
"Lane Ramsey",,0.0463,0.0518,0,4.59153,1,0,0,0,,1,4.386,0.9688,0.5443,0.51017,0.145778,0.4519,0.0258,0.0381,0.9222,8.2998,4.0671,2.04072,1.312,0.21026,0.103032,0.10722754150629044,0.248665,1.4207,0.291024,0.720362,0.362989,,4.65585,-0.00293654,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Lane Ramsey","25071",682010
"R.J. Dabovich","SFG",0.0464,0.0517,0,4.29543,1,0,0,0,,1,4.398,0.9547,0.5151,0.47727,0.118111,0.4799,0.0267,0.042,0.9426,8.4834,4.3191,1.96416,1.063,0.214325,0.109118,0.1052069291472435,0.246304,1.4346,0.297149,0.724447,0.425406,,4.35108,-0.00293987,-0.0496659,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"R.J. Dabovich","sa3014431",681924
"Jordan Marks","DET",0.0456,0.0525,0,4.509,1,0,0,0,,1,4.399,1.0391,0.5412,0.501,0.125556,0.4143,0.0267,0.039,0.7471,6.7239,3.7287,1.80328,1.13,0.169834,0.0941805,0.0756535604596138,0.26335,1.4534,0.297277,0.713983,0.446367,,4.63306,-0.00294292,-0.0483639,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jordan Marks","sa3018192",671960
"Edwar Colina",,0.0479,0.057,0.0194,4.66038,0.7576,0.0516,0,0,,1,4.391,1.0081,0.5547,0.51782,0.145444,0.4296,0.02,0.0427,0.8577,7.7193,3.8664,1.99651,1.309,0.195331,0.0978365,0.09749487787485123,0.257254,1.4377,0.29588,0.715514,0.404166,,4.72741,-0.00294364,-0.0493004,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Edwar Colina","20589",666674
"Tim Cate",,0.0475,0.0526,0.0059,4.4325,0.9274,0.0154,0,0,,1,4.412,0.9927,0.531,0.4925,0.128444,0.4756,0.0248,0.0401,0.8472,7.6248,4.2804,1.78133,1.156,0.192022,0.107797,0.08422482758760452,0.25478,1.4683,0.295911,0.727448,0.425582,,4.65761,-0.00294631,-0.0470134,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tim Cate","sa3007926",669420
"Kyle Hill",,0.0466,0.0515,0,4.51881,1,0,0,0,,1,4.38,0.9795,0.5382,0.50209,0.139889,0.4449,0.0266,0.0412,0.8776,7.8984,4.0041,1.97258,1.259,0.200365,0.101575,0.09878994524478912,0.251547,1.4244,0.291895,0.721335,0.395007,,4.65679,-0.00294718,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Kyle Hill","sa3009922",663540
"Osiris German",,0.0462,0.0518,0,4.57875,1,0,0,0,,1,4.39,1.012,0.5461,0.50875,0.137444,0.4253,0.0266,0.0434,0.8354,7.5186,3.8277,1.96426,1.237,0.190296,0.0968793,0.09341685473918915,0.258078,1.4373,0.296615,0.715894,0.414015,,4.65721,-0.00295194,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Osiris German","sa3003046",672870
"Justin Wilson",,0.0479,0.0502,0,4.45779,1,0,0,0,,1,4.398,0.9846,0.533,0.49531,0.140667,0.4408,0.0267,0.0482,0.8663,7.7967,3.9672,1.96529,1.266,0.196976,0.100227,0.09674851596355438,0.25188,1.4254,0.290808,0.726434,0.420324,,4.6982,-0.00296187,-0.0499561,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Justin Wilson","sa3008166",679655
"Carson Ragsdale",,0.0472,0.0508,0,4.40658,1,0,0,0,,1,4.322,0.972,0.5238,0.48962,0.146,0.388,0.026,0.04,0.8795,7.9155,3.492,2.26675,1.314,0.203494,0.0897733,0.11372049152851105,0.249615,1.36,0.287955,0.723607,0.374001,,4.55814,-0.00296234,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Carson Ragsdale","27508",685068
"Graeme Stinson","TBR",0.0472,0.0568,0.0171,4.52988,0.793,0.044,0,0,,1,4.438,1.023,0.5445,0.50332,0.129333,0.4711,0.0211,0.053,0.8232,7.4088,4.2399,1.7474,1.164,0.185489,0.106151,0.07933753728866577,0.261376,1.4941,0.301775,0.723211,0.468719,,4.74237,-0.00297259,-0.0475098,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Graeme Stinson","sa3011900",666209
"Jake Walsh",,0.0463,0.0517,0,4.5576,1,0,0,0,,1,4.403,0.9888,0.5436,0.5064,0.135333,0.4617,0.0266,0.0434,0.8751,7.8759,4.1553,1.89539,1.218,0.198751,0.10486,0.09389053285121918,0.253675,1.4505,0.295576,0.719172,0.408993,,4.65957,-0.00297848,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jake Walsh","20227",673904
"Geronimo Franzua",,0.0466,0.0556,0.0119,4.50576,0.8524,0.0314,0,0,,1,4.409,0.9904,0.5365,0.50064,0.133556,0.4587,0.0226,0.0444,0.8713,7.8417,4.1283,1.8995,1.202,0.197619,0.104037,0.09358131885528564,0.253565,1.4491,0.295357,0.723068,0.383147,,4.63806,-0.00298316,-0.0442872,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Geronimo Franzua","sa597245",601980
"Joe Harvey",,0.048,0.0501,0,4.58577,1,0,0,0,,1,4.378,1.0049,0.5456,0.50953,0.139556,0.4181,0.0266,0.0445,0.892,8.028,3.7629,2.13346,1.256,0.203746,0.0955002,0.10824579000473022,0.256653,1.423,0.300066,0.714715,0.401994,,4.55316,-0.00299438,-0.0456951,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Joe Harvey","16459",642840
"Mitchell Kilkenny",,0.0461,0.0519,0,4.59837,1,0,0,0,,1,4.382,1.028,0.5485,0.51093,0.138889,0.4027,0.0266,0.0429,0.8079,7.2711,3.6243,2.00621,1.25,0.184368,0.0918987,0.09246918559074402,0.261152,1.4307,0.2974,0.713606,0.417012,,4.66169,-0.00300239,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Mitchell Kilkenny","sa3010119",669435
"José Mujica",,0.0444,0.0541,0.0016,4.59927,0.9802,0.0042,0,0,,1,4.35,1.0057,0.5454,0.51103,0.151111,0.3854,0.0259,0.0406,0.833,7.497,3.4686,2.16139,1.36,0.191494,0.0885977,0.1028965562582016,0.256295,1.3911,0.290687,0.716972,0.371783,,4.71158,-0.0030044,-0.0457268,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jose Mujica","17821",620445
"Moises Lugo",,0.0468,0.0512,0,4.44654,1,0,0,0,,1,4.38,0.9421,0.5284,0.49406,0.142556,0.4707,0.0266,0.048,0.9614,8.6526,4.2363,2.04249,1.283,0.219498,0.107466,0.1120319589972496,0.243985,1.4128,0.289969,0.728968,0.374855,,4.62166,-0.00300576,-0.0496816,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Moises Lugo","sa3002814",674381
"Jake Lemoine",,0.046,0.052,0,4.63419,1,0,0,0,,1,4.376,1.0206,0.5509,0.51491,0.145444,0.4012,0.0274,0.0393,0.8422,7.5798,3.6108,2.0992,1.309,0.192459,0.0916819,0.10077696293592453,0.259332,1.4218,0.296879,0.71492,0.394996,,4.66301,-0.00301729,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jake Lemoine","19785",621082
"Max Kuhns",,0.0467,0.0514,0,4.60647,1,0,0,0,,1,4.401,0.9793,0.5492,0.51183,0.141222,0.4804,0.0267,0.0407,0.875,7.875,4.3236,1.8214,1.271,0.198818,0.109157,0.08966143429279327,0.252403,1.4597,0.292658,0.72148,0.411279,,4.78433,-0.00302321,-0.0442271,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Max Kuhns","sa918473",670138
"Hayden Deal",,0.0507,0.0592,0.037,4.46697,0.5795,0.0895,0,0,,1,4.386,1.0439,0.5369,0.49633,0.129222,0.3953,0.0151,0.0479,0.7402,6.6618,3.5577,1.8725,1.163,0.168764,0.0901277,0.07863655686378479,0.264761,1.4392,0.297613,0.717085,0.452006,,4.66423,-0.00303094,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Hayden Deal","sa3004680",677421
"Anderson Munoz",,0.0463,0.0518,0,4.57983,1,0,0,0,,1,4.396,0.9837,0.5447,0.50887,0.140222,0.4514,0.0267,0.0459,0.8918,8.0262,4.0626,1.97563,1.262,0.202866,0.102684,0.10018197447061539,0.252315,1.4351,0.294235,0.718767,0.391004,,4.66633,-0.0030546,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Anderson Munoz","sa3007840",674468
"Hudson Leach","HOU",0.0475,0.0505,0,4.53024,1,0,0,0,,1,4.413,0.9304,0.5396,0.50336,0.136778,0.5311,0.0268,0.0464,0.9816,8.8344,4.7799,1.84824,1.231,0.222434,0.120349,0.10208475589752197,0.242576,1.4615,0.292082,0.725899,0.398552,,4.68255,-0.00305485,-0.0484365,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Hudson Leach","sa3023649",813865
"Harry Gustin","SDP",0.0494,0.0542,0.0174,4.27194,0.8005,0.0425,0,0,,1,4.369,0.9721,0.5129,0.47466,0.131778,0.4528,0.021,0.0385,0.8475,7.6275,4.0752,1.87169,1.186,0.19398,0.103639,0.09034103900194168,0.25069,1.4249,0.289924,0.73524,0.426017,,4.62715,-0.00305811,-0.0496723,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Harry Gustin","sa3023229",814480
"Nick Davila","SEA",0.0477,0.0503,0,4.16763,1,0,0,0,,1,4.301,1.0149,0.5023,0.46307,0.129556,0.3288,0.0261,0.0405,0.7569,6.8121,2.9592,2.30201,1.166,0.175982,0.0764473,0.09953499585390091,0.258133,1.3437,0.29073,0.723896,0.450913,,4.41346,-0.00307175,-0.0553866,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Nick Davila","sa3014980",689546
"Ryan Jensen","CHC",0.0489,0.0537,0.0136,4.35708,0.8351,0.0351,0,0,,1,4.435,0.934,0.5248,0.48412,0.113556,0.5755,0.0222,0.0446,0.9382,8.4438,5.1795,1.63023,1.022,0.211545,0.129763,0.0817812830209732,0.244829,1.5095,0.296924,0.729125,0.465609,,4.59526,-0.00307776,-0.047657,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ryan Jensen","sa3011496",686754
"Trey Cobb",,0.0464,0.0516,0,4.5198,1,0,0,0,,1,4.423,0.9868,0.5412,0.5022,0.126778,0.485,0.0268,0.0508,0.861,7.749,4.365,1.77526,1.141,0.194664,0.109654,0.08501016348600388,0.253859,1.4718,0.296618,0.718993,0.435999,,4.66865,-0.00308076,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Trey Cobb","sa918276",641464
"Nate Ackenhausen","KCR",0.0477,0.0544,0.0113,4.59603,0.8574,0.0304,0,0,,1,4.436,1.007,0.5486,0.51067,0.127556,0.4855,0.0229,0.0435,0.8378,7.5402,4.3695,1.72564,1.148,0.188864,0.109445,0.07941840589046478,0.257743,1.4925,0.298964,0.718383,0.409374,,4.70476,-0.00308133,-0.0449595,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Nate Ackenhausen","sa3025507",806004
"Wil Crowe",,0.0462,0.0518,0,4.55832,1,0,0,0,,1,4.39,1.0375,0.5461,0.50648,0.134222,0.4176,0.0324,0.038,0.7886,7.0974,3.7584,1.88841,1.208,0.179636,0.0951253,0.08451025187969208,0.2637,1.4551,0.299935,0.717336,0.448001,,4.66963,-0.00309177,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Wil Crowe","19800",640444
"Darren O'Day",,0.0459,0.0521,0,4.66128,1,0,0,0,,1,4.352,1.0127,0.5523,0.51792,0.151667,0.3777,0.0281,0.0411,0.8467,7.6203,3.3993,2.24173,1.365,0.194554,0.0867877,0.1077665463089943,0.257475,1.3904,0.293384,0.71142,0.373008,,4.6698,-0.00309377,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Darren O'Day","3321",503285
"Javy Guerra","ATL",0.0485,0.0514,0.0053,4.58676,0.9332,0.0142,0,0,,1,4.402,1.0204,0.548,0.50964,0.130444,0.4471,0.031,0.0395,0.8643,7.7787,4.0239,1.93312,1.174,0.196343,0.101567,0.09477509558200836,0.260612,1.4675,0.304711,0.715632,0.434061,,4.56211,-0.00309749,-0.0456951,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Javy Guerra","17292",642770
"Ben Holmes",,0.0445,0.0535,0,4.58325,1,0,0,0,,1,4.396,0.995,0.5437,0.50925,0.154,0.4342,0.0267,0.046,0.855,7.695,3.9078,1.96914,1.386,0.194495,0.0987716,0.09572339802980423,0.254099,1.4292,0.289322,0.729647,0.367041,,4.86774,-0.00310465,-0.0475057,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ben Holmes","sa549147",592411
"Beau Sulser",,0.0461,0.052,0,4.60971,1,0,0,0,,1,4.325,1.0731,0.549,0.51219,0.150778,0.2971,0.0283,0.04,0.7178,6.4602,2.6739,2.41602,1.357,0.165965,0.0686936,0.09727168828248978,0.269089,1.3702,0.29568,0.708474,0.407003,,4.67095,-0.00310666,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Beau Sulser","23420",676641
"Connor Cooke","TOR",0.0474,0.0507,0,4.53645,1,0,0,0,,1,4.396,0.9568,0.5391,0.50405,0.145556,0.469,0.0267,0.0391,0.9307,8.3763,4.221,1.98443,1.31,0.211715,0.106688,0.10502730309963226,0.246097,1.4258,0.28853,0.725601,0.374155,,4.69026,-0.00310951,-0.0494483,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Connor Cooke","sa3017822",701566
"Dalton Moats",,0.047,0.0511,0,4.43961,1,0,0,0,,1,4.409,0.9668,0.5296,0.49329,0.134556,0.4873,0.0268,0.0417,0.9,8.1,4.3857,1.84691,1.211,0.204128,0.110524,0.09360399097204208,0.249175,1.4541,0.292483,0.730413,0.391988,,4.67136,-0.00311129,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Dalton Moats","sa738506",641889
"Ryan Brady","KCR",0.0458,0.0523,0,4.73634,1,0,0,0,,1,4.409,1.0848,0.5665,0.52626,0.128889,0.3873,0.0268,0.0456,0.7004,6.3036,3.4857,1.80842,1.16,0.158857,0.0878431,0.07101383060216904,0.27283,1.4721,0.303771,0.701116,0.447891,,4.70859,-0.00311444,-0.0449499,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ryan Brady","sa3020313",676433
"Kodi Whitley","TBR",0.0452,0.0529,0,4.68207,1,0,0,0,,1,4.346,1.0273,0.5553,0.52023,0.162778,0.3566,0.025,0.0391,0.8414,7.5726,3.2094,2.35951,1.465,0.193603,0.0820525,0.11155085265636444,0.260056,1.3839,0.293444,0.716775,0.384924,,4.75555,-0.00311823,-0.0475098,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Kodi Whitley","19731",676831
"Jeff Belge",,0.0472,0.0508,0,4.37949,1,0,0,0,,1,4.399,0.9734,0.5243,0.48661,0.130778,0.4815,0.0267,0.0369,0.8589,7.7301,4.3335,1.7838,1.177,0.195249,0.109457,0.08579222857952118,0.250837,1.4549,0.291472,0.731712,0.411999,,4.67265,-0.00312581,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jeff Belge","sa3011231",666122
"Gabriel Ponce",,0.047,0.051,0,4.60611,1,0,0,0,,1,4.407,0.9698,0.5466,0.51179,0.146556,0.4607,0.0267,0.0453,0.933,8.397,4.1463,2.02518,1.319,0.211709,0.104538,0.10717041790485382,0.248603,1.4305,0.291781,0.721361,0.372149,,4.69236,-0.00313278,-0.0494483,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Gabriel Ponce","sa3009985",676362
"Geoffrey Gilbert","NYY",0.0497,0.0515,0.0098,4.33089,0.8846,0.0246,0,0,,1,4.401,0.944,0.5176,0.48121,0.141778,0.4862,0.0235,0.0408,0.9227,8.3043,4.3758,1.89778,1.276,0.209657,0.110475,0.09918200224637985,0.243676,1.4302,0.285537,0.74092,0.393883,,4.71385,-0.00313453,-0.0499561,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Geoffrey Gilbert","sa3020807",687280
"Chase Costello","MIL",0.0462,0.0519,0,4.49712,1,0,0,0,,1,4.403,1.0206,0.5402,0.49968,0.127222,0.4384,0.0267,0.0462,0.7903,7.1127,3.9456,1.80269,1.145,0.179491,0.0995685,0.07992278784513474,0.260463,1.459,0.297705,0.717314,0.46081,,4.66223,-0.00313704,-0.0469662,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Chase Costello","sa3020799",680774
"Ryan Och","SDP",0.0474,0.0506,0,4.28904,1,0,0,0,,1,4.398,0.9636,0.5147,0.47656,0.127667,0.4884,0.0267,0.0431,0.8775,7.8975,4.3956,1.79668,1.149,0.199523,0.11105,0.08847203850746155,0.249218,1.452,0.292148,0.736138,0.426014,,4.6343,-0.00314975,-0.0496816,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ryan Och","sa3017146",701000
